********  LANDSAT 9 SCENE CAPTURE SCHEDULE  ********

          ** All times listed in GMT **
--------------------------------------------------
Scenes collected by the LGS, and ASA stations
are scheduled for receipt and processing by EROS.
These scenes are available to the public from the
USGS Earth Resources Observation and Science (EROS)
archive:
https://www.usgs.gov/landsat-missions

Scenes scheduled for receipt by all other
International Ground Stations (IGS) must be
ordered through those stations.
For more information on IGS, please visit:
http://landsat.usgs.gov/about_ground_stations.php
Inclusion on this list does not guarantee that a
scene will actually be received by EROS.

--------------------------------------------------
PATH  ROW         IMAGE START          STATION
  11   54         010-15:30:09           LGN
  11   55         010-15:30:33           LGN
  11   59         010-15:32:09           LGN
  11   60         010-15:32:33           LGN
  11   61         010-15:32:57           LGN
  11   62         010-15:33:21           LGN
  11   63         010-15:33:44           LGN
  11   64         010-15:34:08           LGN
  11  110         010-15:52:30           LGN
  11  111         010-15:52:54           LGN
  11  112         010-15:53:18           LGN
  11  113         010-15:53:42           LGN
  11  114         010-15:54:06           LGN
  11  115         010-15:54:30           LGN
  11  116         010-15:54:54           LGN
  11  117         010-15:55:18           LGN
  11  118         010-15:55:42           LGN
  11  119         010-15:56:06           LGN
  11  120         010-15:56:30           LGN
  11  121         010-15:56:54           LGN
  11  122         010-15:57:18           LGN
  27   20         010-16:55:30           LGS
  27   21         010-16:55:54           LGS
  27   22         010-16:56:18           LGS
  27   23         010-16:56:42           LGS
  27   24         010-16:57:06           LGS
  27   25         010-16:57:29           LGS
  27   26         010-16:57:53           LGS
  27   27         010-16:58:17           LGS
  27   28         010-16:58:41           LGS
  27   29         010-16:59:05           LGS
  27   30         010-16:59:29           LGS
  27   31         010-16:59:53           LGS
  27   32         010-17:00:17           LGS
  27   33         010-17:00:41           LGS
  27   34         010-17:01:04           LGS
  27   35         010-17:01:28           LGS
  27   36         010-17:01:52           LGS
  27   37         010-17:02:16           LGS
  27   38         010-17:02:40           LGS
  27   39         010-17:03:04           LGS
  27   40         010-17:03:28           LGS
  27   41         010-17:03:52           LGS
  27   42         010-17:04:16           LGS
  27   43         010-17:04:39           LGS
  27   44         010-17:05:03           LGS
  27   45         010-17:05:27           LGN
  27   46         010-17:05:51           LGN
  27   47         010-17:06:15           LGN
  27   48         010-17:06:39           LGN
  27  109         010-17:31:00           LGN
  27  110         010-17:31:24           LGN
  27  111         010-17:31:48           LGN
  27  112         010-17:32:12           LGN
  27  113         010-17:32:36           LGN
  27  114         010-17:33:00           LGN
  27  115         010-17:33:24           LGN
  27  116         010-17:33:47           LGN
  27  117         010-17:34:11           LGN
  27  118         010-17:34:35           LGN
  27  119         010-17:34:59           LGN
  27  120         010-17:35:23           LGN
  27  121         010-17:35:47           LGN
  27  122         010-17:36:11           LGN
  43   17         010-18:33:12           PAC
  43   18         010-18:33:35           PAC
  43   19         010-18:33:59           LGS
  43   20         010-18:34:23           LGS
  43   21         010-18:34:47           LGS
  43   22         010-18:35:11           LGS
  43   23         010-18:35:35           LGS
  43   24         010-18:35:59           LGS
  43   25         010-18:36:23           LGS
  43   26         010-18:36:46           LGS
  43   27         010-18:37:10           LGS
  43   28         010-18:37:34           LGS
  43   29         010-18:37:58           LGS
  43   30         010-18:38:22           LGS
  43   31         010-18:38:46           LGS
  43   32         010-18:39:10           LGS
  43   33         010-18:39:34           LGS
  43   34         010-18:39:58           LGS
  43   35         010-18:40:21           LGS
  43   36         010-18:40:45           LGS
  43   76         010-18:56:42           LGN
  43  110         010-19:10:17           LGN
  43  111         010-19:10:41           LGN
  43  112         010-19:11:05           LGN
  43  113         010-19:11:29           LGN
  43  114         010-19:11:53           LGN
  43  115         010-19:12:17           LGN
  43  116         010-19:12:41           LGN
  43  117         010-19:13:05           LGN
  43  118         010-19:13:29           LGN
  43  119         010-19:13:53           LGN
  43  120         010-19:14:17           LGN
  43  121         010-19:14:41           LGN
  43  122         010-19:15:05           LGN
  59   17         010-20:12:05           PAC
  59   18         010-20:12:29           PAC
  59   19         010-20:12:52           PAC
  59   20         010-20:13:16           PAC
  59   63         010-20:30:24           LGN
  59   64         010-20:30:48           LGN
  59   73         010-20:34:23           LGN
  59   74         010-20:34:47           LGN
  59   75         010-20:35:11           LGN
  59  111         010-20:49:34           LGN
  59  112         010-20:49:58           LGN
  59  113         010-20:50:22           LGN
  59  114         010-20:50:46           LGN
  59  115         010-20:51:10           LGN
  59  116         010-20:51:34           LGN
  59  117         010-20:51:58           LGN
  59  118         010-20:52:22           LGN
  59  119         010-20:52:46           LGN
  59  120         010-20:53:10           LGN
  59  121         010-20:53:34           LGN
  59  122         010-20:53:58           LGN
  59  211         010-21:29:29           NSG
  59  212         010-21:29:52           NSG
  75    5         010-21:46:11           LGN
  75    6         010-21:46:35           GLC
  75    7         010-21:46:59           GLC
  75    8         010-21:47:23           GLC
  75    9         010-21:47:47           GLC
  75   10         010-21:48:11           GLC
  75   17         010-21:50:58           GLC
  75   18         010-21:51:22           GLC
  75   19         010-21:51:45           GLC
  75   20         010-21:52:09           GLC
  75   21         010-21:52:33           GLC
  75   22         010-21:52:57           GLC
  75   42         010-22:00:55           LGN
  75   66         010-22:10:29           LGN
  75   67         010-22:10:53           LGN
  75   68         010-22:11:16           LGN
  75   69         010-22:11:40           LGN
  75   70         010-22:12:04           LGN
  75   71         010-22:12:28           LGN
  75   72         010-22:12:52           LGN
  75   73         010-22:13:16           LGN
  75   84         010-22:17:40           LGN
  75   85         010-22:18:04           LGN
  75   88         010-22:19:15           LGN
  75   89         010-22:19:39           LGN
  75   90         010-22:20:03           LGN
  75   91         010-22:20:27           LGN
  75   92         010-22:20:51           LGN
  75   93         010-22:21:15           LGN
  75   94         010-22:21:39           LGN
  75   95         010-22:22:03           LGN
  75   96         010-22:22:27           LGN
  75  108         010-22:27:15           LGN
  75  109         010-22:27:39           LGN
  75  110         010-22:28:03           LGN
  75  111         010-22:28:27           LGN
  75  112         010-22:28:51           LGN
  75  113         010-22:29:15           LGN
  75  114         010-22:29:39           LGN
  75  115         010-22:30:03           LGN
  75  116         010-22:30:27           LGN
  75  117         010-22:30:51           LGN
  75  118         010-22:31:15           LGN
  75  119         010-22:31:39           LGN
  75  120         010-22:32:03           LGN
  75  121         010-22:32:27           LGN
  75  122         010-22:32:51           LGN
  75  132         010-22:36:50           LGN
  75  204         010-23:05:34           LGN
  91   17         010-23:29:51           GLC
  91   55         010-23:44:58           LGN
  91   56         010-23:45:22           LGN
  91   63         010-23:48:10           LGN
  91   64         010-23:48:34           LGN
  91   65         010-23:48:58           LGN
  91   66         010-23:49:22           LGN
  91   67         010-23:49:46           LGN
  91   68         010-23:50:09           LGN
